,0,1,2
19428,snape32,unpopular,quirrellearly
19429,snape32,go,harry11
19430,snape32,try,quirrellearly
19431,snape32,bother,quirrellearly
19432,snape32,do,dumbledore110
19433,snape32,watch,teachers
19434,snape32,unpopular,quirrellearly
19435,snape32,go,harry11
19436,snape32,bother,quirrellearly
19437,snape32,do,dumbledore110
19438,snape32,watch,teachers
19439,snape32,unpopular,quirrellearly
19440,snape32,go,harry11
19441,snape32,unpopular,quirrellearly
19442,snape32,go,harry11
19443,snape32,unpopular,quirrellearly
19444,snape32,go,harry11
19445,snape32,unpopular,quirrellearly
19446,snape32,go,harry11
19447,snape32,be,quirrellearly
19448,snape32,by,quirrellearly
19449,snape32,suspect,quirrellearly
19450,snape32,along,quirrellearly
19451,snape32,when,quirrellearly
19452,snape32,have,voldemort65
19453,snape32,on,quirrellearly
19454,snape32,suspect,quirrellearly
19455,snape32,along,quirrellearly
19456,snape32,when,quirrellearly
19457,snape32,have,voldemort65
19458,snape32,on,quirrellearly
19459,snape32,when,quirrellearly
19460,snape32,have,voldemort65
19461,snape32,on,quirrellearly
19462,snape32,seem,harry11
19463,snape32,want,harry11
19464,snape32,threaten,quirrellearly
19465,snape32,",",harry11
19466,snape32,–,quirrellearly
19467,snape32,hates,harry11
19468,snape32,because,snapeadolescent
19469,snape32,hate,harry11
19470,snape32, ,jamesadolescent
19471,snape32,work,harry11
19472,snape32,and,harry11
19473,snape32, ,james
19474,snape32,go,harry11
19475,snape32, ,james21
19476,snape32,and,harry11
19477,snape32, ,james
19478,snape32,go,harry11
19479,snape32, ,james21
19480,snape32,and,harry11
19481,snape32, ,james
19482,snape32,go,harry11
19483,snape32, ,james21
19484,snape32,go,harry11
19485,snape32, ,james21
19486,snape32,shake,mcgonagall
19487,snape32,catch,harry11
19488,snape32,eye,harry11
19489,snape32,feeling,harry11
19490,snape32,change,harry11
19491,snape32,catch,harry11
19492,snape32,eye,harry11
19493,snape32,feeling,harry11
19494,snape32,change,harry11
19495,snape32,feeling,harry11
19496,snape32,change,harry11
19497,snapeadolescent,be,harry11
19498,snapeadolescent, ,jamesadolescent
19499,snapeadolescent,do,harry11
19500,snapeadolescent,know,jamesadolescent snapeadolescent
19501,snapeadolescent,loathed,jamesadolescent snapeadolescent
19502,snapeadolescent,.,snape32
19503,snapeadolescent,want,harry11
19504,snapeadolescent,hate,harry11
19505,snapeadolescent, ,jamesadolescent
19506,sprout,where,firstyears
19507,sprout,–,flitwick
19508,sprout,–,mcgonagall
19509,sprout,be,flitwick
19510,sprout,put,mcgonagall
19511,sprout,transfigure,quirrellearly
19512,sprout,spell,snape32
19513,students,stuff,firststudents
19514,susan11,scuttle,hannah11
19515,teachers,know,harry10
19516,teachers,sleeps,vernon30s
19517,teachers, ,vernon30s petunia30s
19518,teachers,get,vernon30s petunia30s
19519,teachers,seem,harry10
19520,teachers,receive,harry10
19521,teachers,try,harry10
19522,teachers,fail,harry10
19523,teachers,try,harry10
19524,teachers,fail,harry10
19525,teachers,fail,harry10
19526,teachers,be,harry11
19527,teachers,that,harry11
19528,teachers,await,harry11
19529,teachers,owl,harry11
19530,teachers,sincerely,mcgonagall
19531,teachers,await,harry11
19532,teachers,owl,harry11
19533,teachers,sincerely,mcgonagall
19534,teachers,await,harry11
19535,teachers,let,muggleborn11
19536,teachers,do,harry11
19537,teachers,?,mugglebornchildren
19538,teachers,be,mugglebornchildren
19539,teachers,bring,mugglebornchildren
19540,teachers,hear,muggleborn11
19541,teachers,imagine,draco11
19542,teachers,keep,harry11
19543,teachers,keep,harry11
19544,teachers,put,ron11
19545,teachers,sort,firstyears
19546,teachers,sit,mcgonagall
19547,teachers,lead,firstyears
19548,teachers,here,firstyears
19549,teachers,come,hogstudents
19550,teachers,behind,firstyears
19551,teachers,.,firstyears
19552,teachers,look,hogstudents
19553,teachers,the,ghosts
19554,teachers,shone,harry11
19555,teachers,look,harry11
19556,teachers,hear,hermione11
19557,teachers,behind,firstyears
19558,teachers,.,firstyears
19559,teachers,look,hogstudents
19560,teachers,the,ghosts
19561,teachers,shone,harry11
19562,teachers,look,harry11
19563,teachers,hear,hermione11
19564,teachers,old,hogstudents
19565,teachers,bend,teamgryffindor
19566,teachers,need,teamslytherin
19567,teachers,",",mcgonagall
19568,teachers,look,snape31
19569,teachers,neither,crabbe11 goyle11
19570,teachers,do,crabbe11 goyle11
19571,teachers,look,harry11
19572,teachers,know,harry11
19573,teachers,’d,hogstudents
19574,teachers,seem,hermione12
19575,teachers,pile,firstyears
19576,teachers,be,hermione12
19577,teachers,next,harry11
19578,teachers,and,ron12
19579,teachers,spend,harry11 ron12
19580,teachers,time,hermione12
19581,teachers,try,harry11 ron12
19582,teachers,pile,firstyears
19583,teachers,be,hermione12
19584,teachers,next,harry11
19585,teachers,and,ron12
19586,teachers,spend,harry11 ron12
19587,teachers,time,hermione12
19588,teachers,try,harry11 ron12
19589,teachers,think,hagrid63
19590,teachers,tell,harry11 ron12 hermione12
19591,teachers,do,sprout
19592,teachers,–,flitwick
19593,teachers,–,mcgonagall
19594,teachers,guard,hagrid63
19595,teachers,seem,quirrellearly
19596,teachers,believe,snape32
19597,teachers,or,harry11 ron12 hermione12
19598,teachers,?,harry11 ron12 hermione12
19599,teachers,hate,snape32
19600,teachers,",",dumbledore110
19601,teachers,think,harry11 ron12 hermione12
19602,teachers,make,snape32
19603,teachers,sack,filch
19604,teachers,help,harry11 ron12 hermione12
19605,teachers,if,filch
19606,teachers,depend,filch
19607,teachers,friendly,snape32
19608,teachers,more,hogstudents
19609,teachers,throw,filch
19610,teachers,think,harry11 ron12 hermione12
19611,teachers,throw,hermione12
19612,teachers,thought,snape32
19613,teachers,try,snape32
19614,teachers,make,snape32
19615,teachers,unpopular,quirrellearly
19616,teachers,go,harry11
19617,teachers,forget,hogstudents
19618,teamgryffindor,need,teamslytherin
19619,teamgryffindor,",",mcgonagall
19620,teamgryffindor,look,snape31
19621,teamgryffindor,go,harry11
19622,teamgryffindor,be,harry11
19623,teamgryffindor,",",oliver15
19624,teamgryffindor,skip,oliver15
19625,teamgryffindor,tell,fred13 george13
19626,teamgryffindor,versus,teamslytherin
19627,teamgryffindor,weapon,harry11
19628,teamgryffindor,keep,harry11
19629,teamgryffindor,play,harry11
19630,teamgryffindor,know,hogstudents
19631,teamgryffindor,telling,harry11
19632,teamgryffindor, ,harry11
19633,teamgryffindor,be,hogstudents
19634,teamgryffindor,telling,harry11
19635,teamgryffindor, ,hogstudents
19636,teamgryffindor,run,harry11
19637,teamgryffindor,do,hermione12
19638,teamgryffindor,lend,harry11
19639,teamgryffindor,robe,teamslytherin
19640,teamgryffindor,robe,teamslytherin
19641,teamgryffindor,take,katie12
19642,teamgryffindor,of,marcus15
19643,teamgryffindor,Quaffle,teamslytherin
19644,teamgryffindor,’s,adrian13
19645,teamgryffindor,speed,adrian13
19646,teamgryffindor,send,adrian13
19647,teamgryffindor,way,fred13
19648,teamgryffindor,or,george13
19649,teamgryffindor,tell,angelina14
19650,teamgryffindor,back,angelina14
19651,teamgryffindor,go,angelina14
19652,teamgryffindor,dodge,angelina14
19653,teamgryffindor,keeper,miles
19654,teamgryffindor,want,harry11
19655,teamgryffindor,attack,harry11
19656,teamgryffindor,take,alicia13
19657,teamgryffindor,hard,oliver15
19658,teamgryffindor,spirit,fred13 george13
19659,teamgryffindor,complain,oliver15
19660,teamgryffindor,become,harry11
19661,teamgryffindor,be,oliver15
19662,teamgryffindor,match,teamhufflepuff
19663,teamgryffindor,overtake,harry11
19664,teamgryffindor,find,harry11
19665,teamgryffindor,have,harry11
19666,teamgryffindor,match,teamhufflepuff
19667,teamgryffindor,overtake,harry11
19668,teamgryffindor,find,harry11
19669,teamgryffindor,have,harry11
19670,teamgryffindor,match,teamhufflepuff
19671,teamgryffindor,overtake,harry11
19672,teamgryffindor,find,harry11
19673,teamgryffindor,have,harry11
19674,teamgryffindor,overtake,harry11
19675,teamgryffindor,find,harry11
19676,teamgryffindor,have,harry11
19677,teamgryffindor,bit,oliver15
19678,teamgryffindor,get,fred13 george13
19679,teamgryffindor,keep,fred13 george13
19680,teamgryffindor,pretend,fred13 george13
19681,teamgryffindor,match,snape32
19682,teamgryffindor,'s,snape32
19683,teamgryffindor,overtake,teamslytherin
19684,teamgryffindor,land,george13
19685,teamgryffindor,play,snape32
19686,teamgryffindor,play,snape32
19687,teamgryffindor,as,harry11
19688,teamgryffindor,head,harry11
19689,teamgryffindor,find,ron11
19690,teamgryffindor,and,hermione12
19691,teamgryffindor,chess,hermione12
19692,teamgryffindor,lose,harry11
19693,teamgryffindor,and,ron11
19694,teamgryffindor,be,hermione12
19695,teamgryffindor,as,harry11
19696,teamgryffindor,head,harry11
19697,teamgryffindor,find,ron11
19698,teamgryffindor,and,hermione12
19699,teamgryffindor,chess,hermione12
19700,teamgryffindor,lose,harry11
19701,teamgryffindor,and,ron11
19702,teamgryffindor,be,hermione12
19703,teamgryffindor,need,snape32
19704,teamgryffindor,can,teamhufflepuff
19705,teamgryffindor,choose,hogstudents
19706,teamgryffindor,feel,harry11
19707,teamgryffindor,get,fred13 george13
19708,teamgryffindor,get,neville11
19709,teamgryffindor,be,neville11
19710,teamgryffindor,",",neville11
19711,teamgryffindor,speak,harry11
19712,teamgryffindor,have,harry11
19713,teamgryffindor,call,harry11
19714,teamgryffindor,have,harry11
19715,teamgryffindor,call,harry11
19716,teamgryffindor,call,harry11
19717,teamgryffindor,steamroller,teamravenclaw
19718,teamgryffindor,without,harry11
19719,teamhufflepuff,",",teamgryffindor
19720,teamhufflepuff,overtake,harry11
19721,teamhufflepuff,find,harry11
19722,teamhufflepuff,have,harry11
19723,teamhufflepuff,penalty,george13
19724,teamhufflepuff,hit,snape32
19725,teamhufflepuff,.,hermione12
19726,teamhufflepuff,have,hermione12
19727,teamhufflepuff,cross,hermione12
19728,teamhufflepuff,squint,harry11
19729,teamravenclaw,without,harry11
19730,teamslytherin,",",mcgonagall
19731,teamslytherin,look,snape31
19732,teamslytherin,.,teamgryffindor
19733,teamslytherin,win,teamgryffindor
19734,teamslytherin,take,marcus15
19735,teamslytherin,gain,marcus15
19736,teamslytherin,go,marcus15
19737,teamslytherin,fly,marcus15
19738,teamslytherin,stop,oliver15
19739,teamslytherin,and,teamgryffindor
19740,teamslytherin,take,katie12
19741,teamslytherin,of,marcus15
19742,teamslytherin,’s,adrian13
19743,teamslytherin,speed,adrian13
19744,teamslytherin,send,adrian13
19745,teamslytherin,way,fred13
19746,teamslytherin,or,george13
19747,teamslytherin,tell,angelina14
19748,teamslytherin,back,angelina14
19749,teamslytherin,go,angelina14
19750,teamslytherin,dodge,angelina14
19751,teamslytherin,keeper,miles
19752,teamslytherin,dive,teamgryffindor
19753,teamslytherin,’s,adrian13
19754,teamslytherin,speed,adrian13
19755,teamslytherin,send,adrian13
19756,teamslytherin,way,fred13
19757,teamslytherin,or,george13
19758,teamslytherin,tell,angelina14
19759,teamslytherin,back,angelina14
19760,teamslytherin,go,angelina14
19761,teamslytherin,dodge,angelina14
19762,teamslytherin,keeper,miles
19763,teamslytherin,dive,teamgryffindor
19764,teamslytherin,in,marcus15
19765,teamslytherin,pass,alicia13
19766,teamslytherin,pass,katie12
19767,teamslytherin,hit,marcus15
19768,teamslytherin,joking,mcgonagall
19769,teamslytherin,lose,draco11
19770,teamslytherin,try,harry11
19771,teamslytherin,as,draco11
19772,teamslytherin,realise,hogstudents
19773,teamslytherin,be,harry11
19774,teamslytherin,manage,harry11
19775,teamslytherin,broomstick,draco11
19776,teamslytherin,go,harry11
19777,terence,see,terence harry11
19778,terence,–,harry11
19779,terence,see,harry11
19780,terry11,join,ravenclaws
19781,terry11,join,ravenclaws
19782,tom,be,hagrid62 harry11
19783,tom,walk,leaky
19784,tom,seem,hagrid62
19785,tom,;,leaky
19786,tom,wave,hagrid62
19787,tom,",",hagrid62
19788,tom,peer,harry11
19789,tom,hurry,harry11
19790,tom,seize,harry11
19791,traindriver,.,harry11 ron11
19792,traindriver,fight,harry11 ron11
19793,traindriver,?,harry11 ron11
19794,traindriver,be,hogstudents
19795,traindriver,.,harry11 ron11
19796,traindriver,fight,harry11 ron11
19797,traindriver,?,harry11 ron11
19798,traindriver,be,hogstudents
19799,trainguard,hear,harry11
19800,trainguard,start,harry11
19801,trainguard,be,harry11
19802,trainguard,strode,harry11
19803,trainguard,try,harry11
19804,trainguard,have,harry11
19805,trainguard,have,harry11
19806,trainguard,strand,harry11
19807,trainguard,hear,harry11
19808,trainguard,start,harry11
19809,trainguard,be,harry11
19810,trainguard,strode,harry11
19811,trainguard,try,harry11
19812,trainguard,have,harry11
19813,trainguard,have,harry11
19814,trainguard,strand,harry11
19815,trainguard,start,harry11
19816,trainguard,be,harry11
19817,trainguard,strode,harry11
19818,trainguard,try,harry11
19819,trainguard,have,harry11
19820,trainguard,have,harry11
19821,trainguard,strand,harry11
19822,trainguard,start,harry11
19823,trainguard,be,harry11
19824,trainguard,strode,harry11
19825,trainguard,try,harry11
19826,trainguard,have,harry11
19827,trainguard,have,harry11
19828,trainguard,strand,harry11
19829,trainguard,strode,harry11
19830,trainguard,try,harry11
19831,trainguard,have,harry11
19832,trainguard,have,harry11
19833,trainguard,strand,harry11
19834,trainguard,strode,harry11
19835,trainguard,try,harry11
19836,trainguard,have,harry11
19837,trainguard,have,harry11
19838,trainguard,strand,harry11
19839,trainguard2,be,hogstudents
19840,trainguard2,go,hogstudents
19841,trainguard2,attract,muggles
19842,troll,be,harry11
19843,troll,advance,hermione12
19844,troll,stop,hermione12
19845,troll,mean,harry11
19846,troll,hesitate,harry11
19847,troll,mean,harry11
19848,troll,hesitate,harry11
19849,troll,mean,harry11
19850,troll,hesitate,harry11
19851,troll,hesitate,harry11
19852,troll,snout,ron11
19853,troll,give,harry11
19854,troll,snout,ron11
19855,troll,give,harry11
19856,troll,snout,ron11
19857,troll,give,harry11
19858,troll,snout,ron11
19859,troll,give,harry11
19860,troll,snout,ron11
19861,troll,give,harry11
19862,troll,roar,ron11
19863,troll,roar,ron11
19864,troll,feel,harry11
19865,troll,nose,harry11
19866,troll,be,harry11
19867,troll,hand,harry11
19868,troll,feel,harry11
19869,troll,nose,harry11
19870,troll,be,harry11
19871,troll,hand,harry11
19872,troll,nose,harry11
19873,troll,be,harry11
19874,troll,hand,harry11
19875,troll,nose,harry11
19876,troll,be,harry11
19877,troll,hand,harry11
19878,troll,club,harry11
19879,troll,go,harry11
19880,troll,off,harry11
19881,troll,club,harry11
19882,troll,go,harry11
19883,troll,off,harry11
19884,troll,go,harry11
19885,troll,off,harry11
19886,troll,roar,mcgonagall
19887,troll,burst,snape31
19888,troll,with,quirrellearly
19889,troll,bring,quirrellearly
19890,troll,let,quirrellearly
19891,troll,let,quirrellearly
19892,troll,.,mcgonagall
19893,troll,look,ron11
19894,troll,and,harry11
19895,troll,.,harry11
19896,troll,see,mcgonagall
19897,troll,look,mcgonagall
19898,troll,be,harry11
19899,troll,because,hermione12
19900,troll,–,hermione12
19901,troll,thought,hermione12
19902,troll,deal,hermione12
19903,troll,own,hermione12
19904,troll,nose,ron11
19905,troll,club,harry11 ron11
19906,troll,be,hermione12
19907,troll,when,harry11 ron11
19908,troll,club,harry11 ron11
19909,troll,be,hermione12
19910,troll,when,harry11 ron11
19911,troll,club,harry11 ron11
19912,troll,be,hermione12
19913,troll,when,harry11 ron11
19914,troll,be,hermione12
19915,troll,when,harry11 ron11
19916,troll,on,hermione12
19917,troll,.,harry11 ron11
19918,troll,win,dumbledore110
19919,troll,inform,harry11 ron11
19920,troll,in,hermione12
19921,troll,and,hermione12
19922,troll,be,harry11
19923,troll,match,harry11 ron11 hermione12
19924,troll,be,hermione12
19925,troll,conjure,harry11 ron11 hermione12
19926,troll,up,harry11 ron11 hermione12
19927,troll,stand,harry11 ron11 hermione12
19928,troll,back,snape31
19929,troll,cross,harry11
19930,troll,notice,snape31
19931,troll,limp,harry11
19932,troll,",",ron11
19933,troll,and,hermione12
19934,troll,move,harry11 ron11 hermione12
19935,troll,be,harry11 ron11 hermione12
19936,troll,catch,snape31
19937,troll,eye,snape31
19938,troll,limp,snape31
19939,troll,see,snape31
19940,troll,seem,harry11 ron11 hermione12
19941,troll,get,snape32
19942,troll,be,ron12
19943,troll,think,teachers
19944,troll,believe,snape32
19945,troll,or,harry11 ron12 hermione12
19946,troll,?,harry11 ron12 hermione12
19947,troll,hate,snape32
19948,troll,",",dumbledore110
19949,troll,think,harry11 ron12 hermione12
19950,troll,make,snape32
19951,troll,sack,filch
19952,troll,help,harry11 ron12 hermione12
19953,troll,if,filch
19954,troll,depend,filch
19955,troll,friendly,snape32
19956,troll,more,hogstudents
19957,troll,throw,filch
19958,troll,think,harry11 ron12 hermione12
19959,troll,fail,harry11
19960,troll,manage,snape31
19961,trolleylady,slide,harry11 ron11
19962,trolleylady,be,harry11
19963,trolleylady,see,harry11
19964,trolleylady,life,harry11
19965,trolleylady,be,harry11
19966,trolleylady,see,harry11
19967,trolleylady,life,harry11
19968,vernon20s,and,petunia20s
19969,vernon20s,be,vernon20s petunia20s
19970,vernon20s,be,vernon20s petunia20s
19971,vernon20s,be,vernon20s petunia20s
19972,vernon20s,have,petunia20s
19973,vernon20s,be,petunia20s
19974,vernon20s,spend,vernon20s petunia20s
19975,vernon20s,have,dudley1
19976,vernon20s,call,dudley1
19977,vernon20s,in,vernon20s petunia20s
19978,vernon20s,have,petunia20s
19979,vernon20s,be,petunia20s
19980,vernon20s,spend,vernon20s petunia20s
19981,vernon20s,have,dudley1
19982,vernon20s,call,dudley1
19983,vernon20s,in,vernon20s petunia20s
19984,vernon20s,have,petunia20s
19985,vernon20s,be,petunia20s
19986,vernon20s,spend,vernon20s petunia20s
19987,vernon20s,have,dudley1
19988,vernon20s,call,dudley1
19989,vernon20s,in,vernon20s petunia20s
19990,vernon20s,and,petunia20s
19991,vernon20s,pick,petunia20s
19992,vernon20s,gossip,petunia20s
19993,vernon20s,wrestle,dudley1
19994,vernon20s,into,dudley1
19995,vernon20s,pick,petunia20s
19996,vernon20s,gossip,petunia20s
19997,vernon20s,wrestle,dudley1
19998,vernon20s,into,dudley1
19999,vernon20s,pick,petunia20s
20000,vernon20s,gossip,petunia20s
20001,vernon20s,wrestle,dudley1
20002,vernon20s,into,dudley1
20003,vernon20s,peck,petunia20s
20004,vernon20s,on,dudley1
20005,vernon20s,goodbye,dudley1
20006,vernon20s,have,dudley1
20007,vernon20s,peck,petunia20s
20008,vernon20s,on,dudley1
20009,vernon20s,goodbye,dudley1
20010,vernon20s,have,dudley1
20011,vernon20s,notice,mccat
20012,vernon20s,head,mccat
20013,vernon20s,blinked,mccat
20014,vernon20s,.,mccat
20015,vernon20s,watch,mccat
20016,vernon20s,in,mccat
20017,vernon20s,shake,mccat
20018,vernon20s,head,mccat
20019,vernon20s,blinked,mccat
20020,vernon20s,.,mccat
20021,vernon20s,watch,mccat
20022,vernon20s,in,mccat
20023,vernon20s,shake,mccat
20024,vernon20s,head,mccat
20025,vernon20s,blinked,mccat
20026,vernon20s,.,mccat
20027,vernon20s,watch,mccat
20028,vernon20s,in,mccat
20029,vernon20s,shake,mccat
20030,vernon20s,head,mccat
20031,vernon20s,blinked,mccat
20032,vernon20s,.,mccat
20033,vernon20s,watch,mccat
20034,vernon20s,in,mccat
20035,vernon20s,shake,mccat
20036,vernon20s,head,mccat
20037,vernon20s,blinked,mccat
20038,vernon20s,.,mccat
20039,vernon20s,watch,mccat
20040,vernon20s,in,mccat
20041,vernon20s,shake,mccat
20042,vernon20s,blinked,mccat
20043,vernon20s,.,mccat
20044,vernon20s,watch,mccat
20045,vernon20s,in,mccat
20046,vernon20s,shake,mccat
20047,vernon20s,blinked,mccat
20048,vernon20s,.,mccat
20049,vernon20s,watch,mccat
20050,vernon20s,in,mccat
20051,vernon20s,shake,mccat
20052,vernon20s,watch,mccat
20053,vernon20s,in,mccat
20054,vernon20s,shake,mccat
20055,vernon20s,watch,mccat
20056,vernon20s,in,mccat
20057,vernon20s,shake,mccat
20058,vernon20s,shake,mccat
20059,vernon20s,shake,mccat
20060,vernon20s,help,magic
20061,vernon20s,about,magic
20062,vernon20s,fall,magic
20063,vernon20s,stand,magic
20064,vernon20s,be,magic
20065,vernon20s,help,magic
20066,vernon20s,about,magic
20067,vernon20s,fall,magic
20068,vernon20s,stand,magic
20069,vernon20s,be,magic
20070,vernon20s,help,magic
20071,vernon20s,about,magic
20072,vernon20s,fall,magic
20073,vernon20s,stand,magic
20074,vernon20s,be,magic
20075,vernon20s,bear,people
20076,vernon20s,fall,magic
20077,vernon20s,stand,magic
20078,vernon20s,be,magic
20079,vernon20s,fall,magic
20080,vernon20s,stand,magic
20081,vernon20s,be,magic
20082,vernon20s,fall,magic
20083,vernon20s,stand,magic
20084,vernon20s,be,magic
20085,vernon20s,be,magic
20086,vernon20s,be,wizard1
20087,vernon20s,be,magic
20088,vernon20s,see,people
20089,vernon20s,down,people
20090,vernon20s,point,people
20091,vernon20s,yell,grunnings
20092,vernon20s,see,people
20093,vernon20s,down,people
20094,vernon20s,point,people
20095,vernon20s,yell,grunnings
20096,vernon20s,see,people
20097,vernon20s,down,people
20098,vernon20s,point,people
20099,vernon20s,yell,grunnings
20100,vernon20s,see,people
20101,vernon20s,down,people
20102,vernon20s,point,people
20103,vernon20s,yell,grunnings
20104,vernon20s,see,people
20105,vernon20s,down,people
20106,vernon20s,point,people
20107,vernon20s,yell,grunnings
20108,vernon20s,yell,grunnings
20109,vernon20s,yell,grunnings
20110,vernon20s,forget,magic
20111,vernon20s,pass,magic
20112,vernon20s,know,magic
20113,vernon20s,uneasy,magic
20114,vernon20s,past,magic
20115,vernon20s,catch,magic
20116,vernon20s,pass,magic
20117,vernon20s,know,magic
20118,vernon20s,uneasy,magic
20119,vernon20s,past,magic
20120,vernon20s,catch,magic
20121,vernon20s,know,magic
20122,vernon20s,uneasy,magic
20123,vernon20s,past,magic
20124,vernon20s,catch,magic
20125,vernon20s,know,magic
20126,vernon20s,uneasy,magic
20127,vernon20s,past,magic
20128,vernon20s,catch,magic
20129,vernon20s,know,magic
20130,vernon20s,uneasy,magic
20131,vernon20s,past,magic
20132,vernon20s,catch,magic
20133,vernon20s,uneasy,magic
20134,vernon20s,past,magic
20135,vernon20s,catch,magic
20136,vernon20s,past,magic
20137,vernon20s,catch,magic
20138,vernon20s,past,magic
20139,vernon20s,catch,magic
20140,vernon20s,catch,magic
20141,vernon20s,look,magic
20142,vernon20s,want,magic
20143,vernon20s,look,magic
20144,vernon20s,want,magic
20145,vernon20s,look,magic
20146,vernon20s,want,magic
20147,vernon20s,want,magic
20148,vernon20s, ,secretary
20149,vernon20s, ,secretary
20150,vernon20s, ,secretary
20151,vernon20s,be,people
20152,vernon20s, ,harry1
20153,vernon20s,see,harryinfant
20154,vernon20s,.,petunia20s
20155,vernon20s,",",petunia20s
20156,vernon20s,get,petunia20s
20157,vernon20s, ,lilyearly
20158,vernon20s,blame,petunia20s
20159,vernon20s,have,magic
20160,vernon20s,be,people
20161,vernon20s, ,harry1
20162,vernon20s,see,harryinfant
20163,vernon20s,.,petunia20s
20164,vernon20s,",",petunia20s
20165,vernon20s,get,petunia20s
20166,vernon20s, ,lilyearly
20167,vernon20s,blame,petunia20s
20168,vernon20s,have,magic
20169,vernon20s, ,harry1
20170,vernon20s,see,harryinfant
20171,vernon20s,.,petunia20s
20172,vernon20s,",",petunia20s
20173,vernon20s,get,petunia20s
20174,vernon20s, ,lilyearly
20175,vernon20s,blame,petunia20s
20176,vernon20s,have,magic
20177,vernon20s, ,harry1
20178,vernon20s,see,harryinfant
20179,vernon20s,.,petunia20s
20180,vernon20s,",",petunia20s
20181,vernon20s,get,petunia20s
20182,vernon20s, ,lilyearly
20183,vernon20s,blame,petunia20s
20184,vernon20s,have,magic
20185,vernon20s,see,harryinfant
20186,vernon20s,.,petunia20s
20187,vernon20s,",",petunia20s
20188,vernon20s,get,petunia20s
20189,vernon20s, ,lilyearly
20190,vernon20s,blame,petunia20s
20191,vernon20s,have,magic
20192,vernon20s,blame,petunia20s
20193,vernon20s,have,magic
20194,vernon20s,have,magic
20195,vernon20s,walk,wizard2
20196,vernon20s,walk,wizard2
20197,vernon20s,walk,wizard2
20198,vernon20s,walk,wizard2
20199,vernon20s,grunt,wizard2
20200,vernon20s,realise,wizard2
20201,vernon20s,wear,wizard2
20202,vernon20s,seem,wizard2
20203,vernon20s,split,wizard2
20204,vernon20s,realise,wizard2
20205,vernon20s,wear,wizard2
20206,vernon20s,seem,wizard2
20207,vernon20s,split,wizard2
20208,vernon20s,upset,wizard2
20209,vernon20s,today,voldemort54
20210,vernon20s,go,muggles
20211,vernon20s,hug,wizard2
20212,vernon20s,hug,wizard2
20213,vernon20s,be,mccat
20214,vernon20s,spot,mccat
20215,vernon20s,be,mccat
20216,vernon20s,be,mccat
20217,vernon20s,have,mccat
20218,vernon20s,be,mccat
20219,vernon20s,spot,mccat
20220,vernon20s,be,mccat
20221,vernon20s,be,mccat
20222,vernon20s,have,mccat
20223,vernon20s,be,mccat
20224,vernon20s,spot,mccat
20225,vernon20s,be,mccat
20226,vernon20s,be,mccat
20227,vernon20s,have,mccat
20228,vernon20s,spot,mccat
20229,vernon20s,be,mccat
20230,vernon20s,be,mccat
20231,vernon20s,have,mccat
20232,vernon20s,be,mccat
20233,vernon20s,be,mccat
20234,vernon20s,have,mccat
20235,vernon20s,be,mccat
20236,vernon20s,be,mccat
20237,vernon20s,have,mccat
20238,vernon20s, ,petunia20s
20239,vernon20s, ,petunia20s
20240,vernon20s, ,petunia20s
20241,vernon20s, ,petunia20s
20242,vernon20s, ,petunia20s
20243,vernon20s, ,petunia20s
20244,vernon20s, ,petunia20s
20245,vernon20s,try,dudley1
20246,vernon20s,try,dudley1
20247,vernon20s,armchair,magic
20248,vernon20s,in,lily21 james21 harry1
20249,vernon20s,armchair,magic
20250,vernon20s,in,lily21 james21 harry1
20251,vernon20s,have,petunia20s
20252,vernon20s,expect,petunia20s
20253,vernon20s,look,vernon20s petunia20s
20254,vernon20s,pretend,petunia20s
20255,vernon20s,thought,petunia20s
20256,vernon20s,know,lily21
20257,vernon20s,dare,petunia20s
20258,vernon20s,dare,petunia20s
20259,vernon20s,say,vernon20s petunia20s
20260,vernon20s,go,petunia20s
20261,vernon20s,creep,mccat
20262,vernon20s,be,mccat
20263,vernon20s,stare,mccat
20264,vernon20s,creep,mccat
20265,vernon20s,be,mccat
20266,vernon20s,stare,mccat
20267,vernon20s,imagine,lily21 james21 harry1
20268,vernon20s,?,vernon20s petunia20s
20269,vernon20s,be,lily21 james21 harry1
20270,vernon20s,be,lily21 james21 harry1
20271,vernon20s,and,petunia20s
20272,vernon20s,.,lily21 james21
20273,vernon20s,and,petunia20s
20274,vernon20s,think,lily21 james21
20275,vernon20s,and,lily21 james21
20276,vernon20s,and,petunia20s
20277,vernon20s,yawned,vernon20s petunia20s
20278,vernon20s,be,lily21 james21 harry1
20279,vernon20s,be,lily21 james21 harry1
20280,vernon20s,and,petunia20s
20281,vernon20s,.,lily21 james21
20282,vernon20s,and,petunia20s
20283,vernon20s,think,lily21 james21
20284,vernon20s,and,lily21 james21
20285,vernon20s,and,petunia20s
20286,vernon20s,yawned,vernon20s petunia20s
20287,vernon20s,be,lily21 james21 harry1
20288,vernon20s,be,lily21 james21 harry1
20289,vernon20s,and,petunia20s
20290,vernon20s,.,lily21 james21
20291,vernon20s,and,petunia20s
20292,vernon20s,think,lily21 james21
20293,vernon20s,and,lily21 james21
20294,vernon20s,and,petunia20s
20295,vernon20s,yawned,vernon20s petunia20s
20296,vernon20s,be,lily21 james21 harry1
20297,vernon20s,be,lily21 james21 harry1
20298,vernon20s,and,petunia20s
